1,336,485,308,342,46,153,325,229,400,106
2,109,38,23,53,472,129,216,215,468,322
3,430,156,214,138,368,172,40,455,414,116
4,225,136,139,255,42,461,75,402,174,9
5,262,138,223,362,96,472,238,190,316,182
6,479,339,134,338,12,47,236,133,293,8
7,44,395,330,498,95,117,205,197,69,314
8,106,41,414,297,431,451,337,178,216,29
9,356,280,333,146,365,353,136,11,488,479
10,383,309,468,224,256,491,259,496,143,231
11,275,259,470,86,47,37,46,98,235,178
12,194,167,310,61,23,28,373,11,408,410
13,492,479,384,454,199,499,330,176,358,442
14,146,71,462,183,448,201,138,397,438,137
15,184,35,488,101,486,88,404,250,194,4
16,30,302,407,123,169,110,213,363,485,288
17,247,270,155,35,438,165,230,271,81,297
18,25,413,27,151,272,49,173,255,236,220
19,334,358,438,368,99,362,430,149,25,321
20,374,260,182,4,115,79,391,12,238,229
21,375,8,296,264,121,475,477,318,179,78
22,28,422,138,320,324,65,202,446,177,105
23,12,373,298,64,221,95,496,214,108,80
24,178,134,389,197,227,256,376,121,343,108
25,7,190,366,258,408,106,468,41,252,291
26,483,231,164,253,148,328,466,294,419,238
27,1,21,435,295,142,278,400,0,40,442
28,197,495,7,367,366,438,345,151,384,96
29,269,125,123,153,452,111,295,380,337,205
30,57,435,10,149,228,198,269,474,469,182
31,154,44,209,322,282,258,498,413,58,442
32,40,67,65,128,219,169,464,269,189,451
33,212,455,358,361,408,278,50,467,40,125
34,456,405,271,492,410,438,477,324,366,333
35,449,358,348,378,98,441,27,471,372,482
36,83,155,178,376,200,172,416,322,304,360
37,452,112,496,359,36,490,192,310,429,464
38,187,254,283,36,228,410,271,68,277,148
39,383,231,208,20,489,493,396,433,53,454
40,499,444,49,305,338,250,177,50,188,491
41,232,363,360,88,256,21,356,89,456,452
42,86,258,152,197,454,50,442,282,186,419
43,155,349,276,462,499,489,182,89,51,418
44,163,181,447,203,290,349,422,278,371,237
45,393,188,49,228,380,226,418,268,68,177
46,485,148,117,24,397,134,336,221,193,413
47,229,174,257,94,299,135,235,389,335,453
48,364,186,369,16,421,302,413,120,88,425
49,49,298,474,1,383,78,296,347,220,106
50,89,332,223,347,338,95,13,54,395,360
51,395,286,448,403,368,350,83,225,218,86
52,238,84,472,428,161,348,336,315,130,214
53,135,342,115,280,76,6,181,355,162,201
54,243,122,38,179,496,281,445,426,241,324
55,199,1,497,94,326,367,357,398,455,262
56,336,8,147,38,29,25,312,457,180,410
57,74,342,375,128,328,457,278,311,173,105
58,167,332,473,469,104,414,141,102,321,470
59,311,143,154,480,37,11,139,419,331,420
60,309,22,386,423,14,361,116,411,287,317
61,346,286,275,142,258,344,356,392,131,157
62,454,185,343,363,39,384,161,19,180,347
63,139,165,264,35,179,487,422,27,21,182
64,208,461,409,440,197,467,289,226,266,277
65,316,72,49,157,483,487,98,178,460,209
66,331,209,366,475,183,157,270,138,72,78
67,377,383,91,3,214,405,230,258,391,446
68,299,218,109,141,233,320,75,295,201,426
69,254,334,370,367,19,230,499,410,457,385
70,438,9,180,65,432,288,382,99,120,325
71,27,444,383,279,174,55,219,127,372,119
72,371,269,288,246,402,261,44,273,10,38
73,146,106,387,145,245,229,153,339,175,279
74,440,120,192,14,171,491,383,456,349,351
75,117,204,374,276,40,42,109,436,497,85
76,57,462,144,287,125,158,206,464,471,418
77,30,436,32,42,253,425,3,399,193,54
78,227,390,414,138,185,403,309,280,455,315
79,174,458,211,161,373,11,320,178,56,387
80,38,246,110,298,401,346,437,405,373,404
81,451,188,327,59,386,493,143,457,447,70
82,75,14,79,170,375,477,203,424,11,363
83,270,240,288,326,204,393,113,446,490,479
84,113,466,254,73,459,385,274,214,348,7
85,134,256,179,267,94,386,449,254,224,214
86,488,403,429,170,189,424,485,487,278,90
87,111,459,393,479,243,162,383,13,444,403
88,411,71,53,91,354,296,496,285,163,498
89,374,17,400,45,421,156,299,194,463,464
90,225,103,395,220,244,179,66,479,4,275
91,17,316,130,197,417,206,100,162,226,368
92,196,403,315,113,343,412,374,42,208,418
