1,537,2067,2080,673,1852,3090,804,2157,2826,2198
2,2944,1780,3391,3158,517,1617,2435,3354,1271,1792
3,3114,417,460,3376,2316,1504,388,2841,701,925
4,596,2022,1182,602,1441,2653,2933,186,1459,2552
5,2966,2881,1144,2540,557,374,630,2836,2518,680
6,1614,182,1425,1384,2703,3043,2253,2776,3153,1517
7,355,2961,2698,1461,2667,115,2,577,1136,2257
8,2836,3274,1441,342,2968,1520,491,3178,3366,1637
9,3355,431,944,2615,1262,1931,2798,1309,55,311
10,2139,2225,194,1219,349,215,1577,1064,869,1903
11,2616,94,2996,2487,3380,2872,1798,668,2115,608
12,2512,2444,2309,2582,1754,2345,3346,644,3128,1648
13,3036,1244,2397,682,1029,1957,560,883,2076,864
14,2675,2747,1142,3158,1917,2383,2685,2001,3082,1617
15,3180,163,2792,2754,640,3188,2305,2848,3054,1130
16,3116,157,2046,81,2923,150,1386,852,598,3175
17,2045,2547,2919,3195,1143,1070,793,183,2337,345
18,2442,2166,3268,2050,917,3229,2575,1645,820,709
19,1101,1365,987,196,1744,3035,2492,539,265,131
20,590,2807,2961,2599,2909,3178,2007,1045,777,333
21,380,422,1724,2984,1839,2266,144,929,476,893
