1,2320,2025,164,944,2430,1223,1401,2148,2650,2460
2,2540,1475,1978,3055,2015,1941,333,856,1175,501
3,1469,2968,1160,1362,3300,1250,811,1968,116,2579
4,2438,2029,562,2732,2699,2702,1054,2668,1504,1682
5,762,220,1103,1022,809,708,177,128,2561,914
6,1581,2843,2897,1256,2948,942,203,796,1040,482
7,2709,2263,2916,2064,1237,242,1671,2368,213,1947
8,2835,1663,1042,3135,610,766,1194,127,1534,1298
9,1037,1668,2403,226,162,1089,621,3108,724,1082
10,1634,2200,1375,684,2565,548,182,1798,382,1589
11,2789,2683,1519,2701,207,3040,1562,1111,663,1043
